avg_wait,prob_wait,prob_idle_system,avg_service,avg_interarrival,avg_wait_waiters,avg_system_time
0.035351068410123906,0.07571428571428572,0.5633006079378334,2.004988689754455,3.9739896481024615,0.4669009035299384,2.0403397581645786
0.07124668797795913,0.09428571428571429,0.5837712262526416,1.9320254284915737,3.9195558136434863,0.7556466906753242,2.0032721164695326
0.04528030524119929,0.07857142857142857,0.5397310968337699,2.0445476881823326,3.741785481633152,0.5762947939789,2.089827993423532
0.06926359574548378,0.08428571428571428,0.5337434334474371,2.126857243603776,3.8549669775433704,0.8217714749464178,2.19612083934926
0.049529065612991675,0.09285714285714286,0.5423395760866628,2.061037330730886,3.826646334658449,0.5333899373706796,2.110566396343878
0.0901266675520166,0.08428571428571428,0.5371699357867233,2.067652567940661,3.701750649644677,1.0692994455324003,2.1577792354926775
0.08475372231690796,0.09142857142857143,0.5815978913483982,2.066216754700241,4.0970772853723325,0.9269938378411808,2.150970477017149
0.06263020394152428,0.055714285714285716,0.5429036131611434,2.1497977154281185,4.097527393975249,1.1241318656171024,2.212427919369643
0.05393455327322351,0.06714285714285714,0.5359736170278314,2.1088513162362923,3.889385542722822,0.803280580665031,2.162785869509516
0.062288635824489354,0.08142857142857143,0.5457000767404202,2.1155352123385267,3.920852632579438,0.7649481592481149,2.177823848163016
0.07575719854789184,0.09714285714285714,0.5417471946987068,2.092778462520365,3.8150272543756856,0.7798535144635925,2.168535661068257
0.08031850981142938,0.09,0.5646261442604427,2.006937465410906,3.8611257215372814,0.8924278867936598,2.087255975222335
0.03955821109567669,0.05714285714285714,0.5791152226622118,2.0818199205787913,4.221250374621681,0.6922686941743421,2.121378131674468
0.05021732870104854,0.07428571428571429,0.5552452068723497,2.1742700805134167,4.205390012794049,0.6760025017448842,2.2244874092144653
0.05951050929291631,0.06571428571428571,0.5723995670452593,2.0371517217177844,4.075036331709166,0.9055947066313352,2.0966622310107006
0.08238194284090321,0.09714285714285714,0.5269292320000991,2.116504967196813,3.7736823286314056,0.848049411597533,2.1988869100377157
0.05892616696053538,0.08142857142857143,0.5636066462099615,2.127909900286213,4.104972769288994,0.7236546819714871,2.1868360672467486
0.07417907251516669,0.09714285714285714,0.5486033096473474,2.193123208662243,4.116234686111865,0.7636080994208335,2.2673022811774097
0.0623691717951756,0.06857142857142857,0.5409750867282136,2.1029310019788694,3.9230836693106683,0.9095504220129774,2.165300173774045
0.0754139238364439,0.09,0.5816659280294741,2.0323222865046846,4.132516953238294,0.8379324870715987,2.107736210341128
0.04068920792151518,0.06571428571428571,0.535283357998801,2.133217004846485,3.9849458714298325,0.6191835988056659,2.1739062127680007
0.06141444094709048,0.06571428571428571,0.5564433053395506,2.105450071458312,4.09634969990871,0.9345675796296378,2.1668645124054025
0.0536411312391796,0.06142857142857143,0.562639605522993,2.108207728338599,4.16959783060965,0.8732277178471097,2.1618488595777787
0.05583199730848565,0.07714285714285714,0.5578821744274557,2.095816733077566,4.058568891865581,0.7237481132581473,2.151648730386052
0.09071806448334135,0.10142857142857142,0.5606208106889843,2.079789453290916,3.9428458004465887,0.8944034526526613,2.1705075177742574
0.09063680091429603,0.09428571428571429,0.561801748918152,2.0369093123479174,3.920120281012878,0.961299403636473,2.1275461132622135
0.054545348542142894,0.07285714285714286,0.5472623680946761,2.134762715668584,4.1054956672835505,0.7486616466568633,2.189308064210727
0.053336846657463785,0.07428571428571429,0.4945652155330504,2.24469931754927,3.810966330462973,0.7179960126966278,2.298036164206734
0.04717365077554019,0.06714285714285714,0.5465236293890605,2.153231148081414,4.0589143170947795,0.7025862881463433,2.2004047988569546
0.04744932424940044,0.07142857142857142,0.543403608066033,2.0777925212860944,3.8316902287857855,0.6642905394916062,2.125241845535495
